37 45 75407 75415 1.21494e+07 4.52222e+06 40122.2 107109 0 6953.25 130287 54 27083 205572 4.45456e+06 -nan -nan -nan -nan -nan -nan -nan 7.1098e+06 
8642 8649 71706 71796 2.31824e+08 1.4639e+07 250503 13906.9 100156 4115.81 98258 68.4443 20273.4 197509 3.11065e+06 111399 21.381 3.28482e+06 27292 27.3434 29434.4 23714.5 6.84037e+07 
2768 2846 74556 74566 3.02258e+08 1.00183e+07 288485 12629.3 143283 9062.23 134048 138.403 26075.8 253723 4.09194e+06 145990 22.3075 4.14984e+06 35014.3 0 34608.2 30645.4 8.9217e+07 
3350 3422 76893 76960 3.16686e+08 1.02528e+07 272955 6996.79 128272 4539.7 127221 248.225 34782.5 294556 5.45545e+06 155821 143.026 4.27432e+06 35838 0 35138.4 30847.1 9.35564e+07 
4598 4631 71144 71208 2.62984e+08 8.32678e+06 218039 7131.03 105932 3687.54 110374 77.7905 22415.2 219599 3.45816e+06 124829 31.7775 4.80237e+06 30569.4 33.9017 28766.9 25778.7 7.77467e+07 
6010 6035 79008 79051 3.14589e+08 9.9642e+06 269784 9952.03 132466 5530.98 134137 92.9442 27894.2 298797 5.97705e+06 171144 32.2192 4.27825e+06 35027.6 23.1404 33155.4 30454.8 9.29124e+07 
9532 9545 78703 78723 2.81736e+08 8.93456e+06 244568 6732.13 117584 4476.68 117847 197.759 35771.1 263121 4.89857e+06 153141 203.949 3.95096e+06 32125.2 0 31938.6 28821 8.32347e+07 
6686 6718 78247 78270 3.07945e+08 1.01119e+07 265235 9166.22 130344 4845.66 126480 90.9791 25124.4 284475 5.67021e+06 162637 21.0066 4.04589e+06 34733.5 35.2183 32764 29957.7 9.09502e+07 
3259 3315 76728 76792 3.22762e+08 9.9535e+06 271494 7161.98 132414 8337.82 153361 235.645 34303.4 282987 4.23727e+06 153961 179.556 4.25426e+06 36113.5 0 34086.7 31442.4 9.53113e+07 
7421 7453 73013 73064 2.51662e+08 8.12815e+06 220167 6350.34 104355 3800.82 109815 74.382 24856.8 243672 4.7346e+06 138787 171.23 3.31521e+06 27644.2 0 27646.7 25236.7 7.434e+07 
5339 5383 75677 75746 2.93698e+08 9.53186e+06 255377 6815.77 119599 4240.42 123963 86.7859 26793.2 287626 5.46876e+06 156529 43.9204 3.83581e+06 32814.6 30.3578 32862.9 29165 8.67606e+07 
1935 2015 73745 73757 3.05262e+08 1.01043e+07 270952 7589.13 127617 10344.7 146223 258.006 31733.8 258442 3.9954e+06 143906 178.091 4.01893e+06 33306.4 0 33785.7 29558.8 9.01397e+07 
5536 5561 70020 70042 2.46114e+08 8.23015e+06 212818 8377.75 102489 3882.04 102680 77.3827 20449.7 201398 3.20973e+06 117580 31.8494 3.36369e+06 29059.8 34.6804 26946.6 23351.8 7.27852e+07 
5463 5493 76304 76400 2.96651e+08 9.63034e+06 254222 7470.81 123911 5223.56 150017 200.124 31209.1 281542 3.98997e+06 143861 175.767 4.0076e+06 32975.7 0 32565.7 28399.1 8.76076e+07 
486 509 72996 73087 3.04867e+08 9.96796e+06 265412 8165.11 126309 8669.61 144083 206.114 26859.8 280355 4.07189e+06 145264 173.881 4.27201e+06 36531.7 0 35677.9 30546.5 9.00289e+07 
4562 4584 74387 74447 2.88739e+08 9.28605e+06 249485 8393.54 116734 4130.5 115737 85.3295 25315.1 234174 5.66289e+06 159832 48.0364 4.90544e+06 32493.7 31.969 31285.1 28310.3 8.52956e+07 
699 752 75161 75165 3.2701e+08 1.05852e+07 281277 8195.26 131803 4613.14 132393 102.643 27306.1 270909 6.7533e+06 177824 54.7056 5.81811e+06 35927 21.2101 38012.5 31816.1 9.65614e+07 
2748 2838 73434 73525 2.91983e+08 1.36602e+07 285115 14665.9 122471 4447.39 117220 91.5957 24856 245949 3.92464e+06 140855 10.7735 3.97973e+06 32297.7 0 34207.3 28370.8 8.61671e+07 
9498 9576 71463 71514 2.2675e+08 1.56845e+07 242858 16308.2 110203 8748.47 94596.5 66.9506 20144.4 193484 3.09655e+06 107760 20.9156 3.03182e+06 25606.1 0 25069 21875.6 6.6914e+07 
2891 2965 78802 78817 3.28412e+08 1.11251e+07 299172 10359 145327 4816.98 144707 97.0097 32717 294187 6.46523e+06 178620 17.1447 5.1682e+06 36888.4 27.0211 37196.4 32525.8 9.6977e+07 
7786 7869 78494 78587 2.92977e+08 9.73043e+06 259605 10607.3 123545 5910.28 121777 91.9232 24513.3 246605 3.84239e+06 139835 37.8438 4.10867e+06 33643.4 0 32132.6 28704 8.64783e+07 
2004 2010 74708 74766 3.08089e+08 1.023e+07 273488 9662.41 129183 4429.76 127881 91.0487 35979.5 262271 5.8159e+06 171133 23.7733 4.31341e+06 34377 26.7645 34771.5 29285.4 9.10121e+07 
