-70.8097 -69.1567 40.9436 41.8688 4.9842e+08 8.33634e+07 1.75467e+06 1.05237e+06 527886 91939.2 670666 2476.59 165953 1.10805e+06 3.20516e+07 1.01388e+06 285.831 3.00419e+07 43127.3 18.7392 43997.5 15084.8 1.48105e+08 169
-68.5545 -68.4652 40.7798 41.6411 180306 74242 298.402 1573.1 0 -nan 0 48 -nan -nan -nan 0 -nan -nan -nan -nan 4 -nan 39410 5
-69.0561 -67.841 40.964 41.5321 183219 74238 289.464 1679.37 0 -nan 5 48 -nan -nan -nan 0 -nan -nan -nan -nan 4 -nan 40202 8
-69.4413 -68.9558 40.8932 41.8386 189151 75387 374.166 1720.33 0 -nan 9.70405 48 -nan -nan -nan 8 -nan -nan -nan -nan 5 -nan 40739 8
-69.1203 -68.2393 39.8226 41.4437 184278 77426 482.8 2170.11 0 -nan -nan 48 -nan 0 -nan 4 -nan -nan -nan -nan 2 -nan 37322 3
-68.4264 -68.082 40.4455 41.4267 187568 74249 306.274 1445.42 0 -nan -nan 48 -nan 0 -nan 10 -nan -nan -nan -nan 4 -nan 41601 9
-68.995 -68.195 39.934 41.66 192422 74255 303.848 1429.52 0 -nan -nan 48 -nan 0 -nan 11 -nan -nan -nan -nan 5 -nan 43022 10
-70.2301 -68.5014 40.5727 42.4167 1.52841e+08 2.41557e+07 430993 13915.8 213900 -nan -nan 435.107 17497.3 336083 7.99953e+06 248891 51.2363 8.46153e+06 14375.8 16.1752 41262.4 -nan 4.54928e+07 72
-68.6208 -68.3493 40.8994 41.6775 204113 68824.6 411.698 1367 124 365.873 0 -nan 152 -nan -nan -nan -nan -nan -nan 0 -nan -nan 44432 11
-68.6212 -67.8086 41.2128 43.1406 178500 63424.3 842.12 1346 4 353.228 0 -nan 48 -nan -nan -nan -nan -nan -nan 0 -nan -nan 40197 5
-67.9911 -66.8505 41.8306 42.5283 183159 63831.8 779.979 1468 0 351.988 0 -nan 87 -nan -nan -nan -nan -nan -nan 0 -nan 7 41909 7
-70.0749 -69.3009 40.2855 42.0085 8.45688e+07 1.10063e+07 85079.9 262554 0 3482.13 115795 209.307 15243.9 -nan -nan 148941 -nan -nan -nan 20.3599 7865.7 7363.64 2.44805e+07 30
-68.3314 -67.7146 41.3161 41.5345 206462 74249 323.352 1745.18 0 -nan -nan 48 -nan 10.6403 -nan 243 -nan -nan -nan -nan 4 -nan 44945 13
-68.6473 -67.6358 40.1881 42.1874 175816 74243 299.116 1605.15 0 -nan -nan 48 -nan 0 -nan 6 -nan -nan -nan -nan 4 -nan 38357 5
-68.1508 -67.6914 41.2161 41.7883 179324 74244 293.443 1563.44 0 -nan -nan 48 -nan 0 -nan 8 -nan -nan -nan -nan 4 -nan 39035 3
-68.2789 -68.0368 41.6158 42.6094 191182 74241 304.588 1521.2 0 -nan -nan 48 -nan 0 -nan 11 -nan -nan -nan -nan 4 -nan 42678 4
-68.0841 -67.0875 41.7446 41.8093 178004 74230 301.712 1492.55 0 -nan -nan 48 -nan 0 -nan 3 -nan -nan -nan -nan 4 -nan 38707 3
-69.4693 -68.4635 41.1555 43.075 183963 74232 300.488 1529.93 0 -nan -nan 48 -nan 0 -nan 6 -nan -nan -nan -nan 4 -nan 40497 36
-68.1468 -67.0348 41.4427 42.8109 176686 74213 280.509 1507.55 0 -nan -nan 48 -nan 0 -nan 4 -nan -nan -nan -nan 4 -nan 38217 5
-68.876 -67.8823 41.2318 41.8058 184087 74255 285.669 1529.59 0 -nan -nan 48 -nan 0 -nan 9 -nan -nan -nan -nan 5 -nan 40488 11
-70.1588 -68.2164 41.7379 43.6122 5.80837e+07 9.84099e+06 197191 279758 0 -nan -nan 1468.81 -nan 144803 3.63667e+06 92264.2 216.583 -nan -nan -nan 27547.7 -nan 1.83516e+07 93
-69.4327 -68.482 40.7689 41.6564 193001 65737.9 790 1458.53 0 386.569 -nan -nan 89.9287 136 20678 -nan 0 -nan -nan -nan -nan -nan 43627 11
-67.6656 -65.7937 39.8599 41.5156 188999 67064.5 582 1356.47 0 378.39 -nan -nan 85.0194 8 20661 -nan 0 -nan -nan -nan -nan -nan 39545 6
-68.2653 -67.7543 42.1086 42.5773 186858 66100.9 631 1360.47 0 392.978 -nan -nan 88.7289 26 20678 -nan 0 -nan -nan -nan -nan -nan 42779 10
-69.3801 -68.4838 41.2263 43.0061 193277 68221.9 611 1500.1 0 385.099 -nan -nan 85.7817 18 20680 -nan 0 -nan -nan -nan -nan -nan 40500 9
-68.8711 -67.7971 40.3008 41.5917 184086 65112.4 636 1420.72 0 382.382 -nan -nan 85.843 21 20683 -nan 0 -nan -nan -nan -nan -nan 40764 8
-69.7338 -68.3408 41.2018 41.6655 181008 64084.5 632 1361.29 0 376.333 -nan -nan 84.3115 20 20679 -nan 0 -nan -nan -nan -nan -nan 39307 5
-70.2836 -68.9153 40.9771 41.5073 1.40166e+07 4.98739e+06 81760.6 106563 0 32703.7 -nan -nan 8355.89 49141.2 1.1956e+06 -nan 26 1.22018e+06 2329.49 -nan -nan -nan 6.69701e+06 26
-69.5765 -69.0721 39.9312 41.9144 184696 63391.3 763.616 1441.92 0 364.62 0 -nan 45.1087 -nan 20604 -nan 0 19797 4 -nan -nan -nan 40705 9
-69.1826 -68.4332 41.7297 42.6364 176671 62881.7 833.996 1364.04 0 354.443 0 -nan 44.0311 -nan 20612 -nan 0 19802 4 -nan -nan -nan 38933 7
-67.707 -67.7049 40.3353 41.863 182544 63039.1 846.058 1370.97 0 349.064 0 -nan 43.6612 -nan 20594 -nan 0 19783 4 -nan -nan -nan 39251 6
-68.8782 -67.0632 41.0369 42.8169 184152 62775.6 826.027 1366.78 0 354.075 0 -nan 44.049 -nan 20615 -nan 0 19808 4 -nan -nan -nan 38818 109
-69.3923 -67.7702 39.8177 41.5592 186566 61993.1 880.129 1790.52 21.8512 348.906 14.1361 -nan 41.5756 -nan 20627 -nan 0 19816 4 -nan -nan -nan 38506 37
-69.6207 -68.9164 40.6373 42.1113 170018 61505.1 684.937 1351.13 0 340.979 0 -nan 41.6056 -nan 20610 -nan 0 19800 4 -nan -nan -nan 38159 4
-68.7149 -68.2633 40.6167 41.5319 180476 63724.3 734.149 1492.78 0 356.145 0 -nan 43.3748 -nan 20608 -nan 0 19798 4 -nan -nan -nan 41080 10
-69.9264 -68.9902 40.2431 42.212 177510 64086.6 687.63 1494.75 0 356.195 0 -nan 43.5309 -nan 20612 -nan 0 19801 4 -nan -nan -nan 40947 10
-69.8529 -68.0401 41.8995 43.4707 178737 64134.8 694.744 1433.09 0 356.208 0 -nan 43.6942 -nan 20624 -nan 0 19817 4 -nan -nan -nan 40999 9
-70.6565 -68.7088 42.0234 42.8828 1.21643e+07 4.47991e+06 51522.5 16531.5 0 29657.6 0 -nan 4216.91 -nan 1.11166e+06 -nan 16.5269 1.29348e+06 4449 0 -nan -nan 6.73086e+06 2
-68.4434 -67.9922 41.9345 41.9692 179889 64256.6 727.645 1436 0 364.266 0 -nan 43.602 -nan -nan -nan -nan 19770 4 0 -nan -nan 41448 10
-68.6163 -67.4768 40.8914 41.4753 175065 62058.3 699.407 1429 0 349.567 0 -nan 41.5222 -nan -nan -nan -nan 19771 5 0 -nan -nan 37930 4
-67.99 -66.3312 41.6924 41.8579 177450 62745.5 700.964 1378 0 351.93 0 -nan 42.0975 -nan -nan -nan -nan 19765 5 0 -nan -nan 39006 40
-67.8834 -67.2203 39.7153 41.5698 178854 62627.2 691.599 1359 0 349.868 0 -nan 41.8495 -nan -nan -nan -nan 19762 4 0 -nan -nan 38896 7
-68.9262 -68.0677 40.111 41.709 176631 62535.7 719.219 1405 0 350.82 0 -nan 42.0008 -nan -nan -nan -nan 19776 4 0 -nan -nan 38692 2
-68.2649 -67.4923 41.5018 43.0389 179491 63621.8 733.897 1398 0 357.938 0 -nan 43.0038 -nan -nan -nan -nan 19769 4 0 -nan -nan 40398 8
-69.0943 -68.7577 41.5808 42.2032 178843 63494.1 727.832 1394 0 358.757 0 -nan 42.8616 -nan -nan -nan -nan 19755 4 0 -nan -nan 40119 38
-68.5381 -66.6471 40.1414 41.6037 181693 64049.6 753.815 1415 0 360.733 0 -nan 43.4844 -nan -nan -nan -nan 19770 4 0 -nan -nan 41215 8
-69.3932 -68.6536 40.4214 42.2276 180549 64076.4 698.414 1396 0 360.902 0 -nan 43.4206 -nan -nan -nan -nan 19768 4 0 -nan -nan 41190 29
-68.3479 -67.7852 40.8264 41.5277 180374 63946.5 722.183 1375 0 359.929 0 -nan 43.2938 -nan -nan -nan -nan 19769 5 0 -nan -nan 40862 6
-68.1782 -67.1026 40.7122 42.143 177310 62940.8 733.858 1357 0 353.389 0 -nan 42.3583 -nan -nan -nan -nan 19763 4 0 -nan -nan 39281 7
-69.3026 -68.7889 39.7385 41.6123 171628 62534.8 319.766 1542.9 0 337.667 0 90.4933 48 -nan -nan -nan -nan 19766 4 0 -nan -nan 37872 2
-69.3614 -67.4431 41.2242 41.8498 171271 62542.4 619.588 1368.43 0 342.836 0 90.1842 47 -nan -nan -nan -nan 19783 4 0 -nan -nan 38722 3
-69.886 -68.0615 40.5341 41.9001 174064 63864.9 609.808 1344.21 0 351.552 0 93.6312 47 -nan -nan -nan -nan 19790 5 0 -nan -nan 40834 29
-68.8799 -68.5913 41.7611 42.0849 173962 63599.3 598.48 1276.48 0 349.787 0 92.7085 47 -nan -nan -nan -nan 19770 5 0 -nan -nan 40357 8
-70.0603 -68.65 40.5859 42.2375 7.74747e+07 9.97468e+06 138223 323427 0 3175.31 108140 374.727 13079.6 -nan -nan -nan -nan 3.20682e+06 38620.9 0 6939.86 3119.19 2.26085e+07 33
-68.2906 -67.2846 40.5959 41.6737 185638 74245 302.875 1568.02 0 -nan 3 48 -nan -nan -nan 0 -nan -nan -nan -nan 4 -nan 41089 7
-68.096 -67.7083 40.3934 42.2968 182700 74237 292.707 1522.99 0 -nan 4 48 -nan -nan -nan 0 -nan -nan -nan -nan 4 -nan 40218 6
-70.4758 -69.0239 41.5647 42.3191 2.35442e+08 3.96904e+07 671817 6410.94 352344 7701.26 334186 1315.35 41397 527031 1.27766e+07 361070 105.713 1.24885e+07 19982 8.8078 50030.7 8166.7 7.03478e+07 68
-68.3055 -67.9445 39.7975 41.6031 204192 74235 521.758 1453.61 0 -nan 117 48 -nan -nan -nan 2.91727 -nan -nan -nan -nan 4 -nan 46018 7
-68.6533 -67.648 41.9653 43.6961 210127 66715.6 510.014 1408.21 0 -nan -nan 48 -nan 22.4252 -nan 235 -nan -nan -nan -nan 4 -nan 44009 1
-68.4034 -68.4018 41.2767 42.5519 195045 79776.7 577.04 1447.74 159.118 -nan -nan 48 -nan 19.63 -nan 8 -nan -nan -nan -nan 4 -nan 39373 10
-70.2405 -68.9102 40.6602 41.9608 1.36888e+08 3.37381e+07 420421 4314.48 202229 -nan -nan 427.199 18437.6 318652 7.39299e+06 234926 143.62 7.56468e+06 12266.9 20.7802 39339.6 -nan 4.0981e+07 198
-68.223 -67.651 41.5587 42.6974 176480 64559.9 650.187 1198.05 0 356.218 0 95.0845 143 -nan -nan -nan -nan 19772 5 0 -nan -nan 42040 9
-68.4642 -66.9513 40.3862 41.4027 170470 62289.3 592.08 1438.61 0 341.511 0 90.6997 47 -nan -nan -nan -nan 19773 4 0 -nan -nan 38369 6
-68.878 -67.5944 39.9065 41.5557 175451 61307.8 580.532 1214.21 0 334.81 0 90.2092 47 -nan -nan -nan -nan 19781 4 0 -nan -nan 37266 4
-68.849 -67.4459 41.1273 42.064 171215 62564.3 619.81 1134.85 0 343.34 0 90.8682 47 -nan -nan -nan -nan 19782 4 0 -nan -nan 38686 5
-69.3894 -68.2611 41.3051 42.4571 170252 62264.1 615.008 1252.99 0 341.01 0 90.4198 47 -nan -nan -nan -nan 19777 4 0 -nan -nan 38262 38
-67.9545 -67.2884 41.1209 43.0262 171776 62869.4 621.013 1196.16 0 343.658 0 91.1911 47 -nan -nan -nan -nan 19766 4 0 -nan -nan 39134 14
-69.2574 -67.9485 40.8192 42.2901 173667 63351.3 595.882 1286.36 0 348.247 0 92.7486 47 -nan -nan -nan -nan 19779 4 0 -nan -nan 39983 47
-68.7261 -68.5172 40.8147 42.021 174853 63989.3 620.966 1239.47 0 352.633 0 93.7895 47 -nan -nan -nan -nan 19769 4 0 -nan -nan 40988 61
-68.4729 -68.4373 40.7353 42.6948 173297 62822.3 625.732 1238.29 0 345.484 0 55.44 -nan -nan -nan -nan -nan 19673 5 0 -nan -nan 36573 7
-70.6738 -69.058 41.5668 42.604 4.35548e+08 6.28572e+07 1.2865e+06 11826.5 643828 24253.3 629370 170.427 148504 969167 2.38309e+07 833378 235.796 2.28977e+07 61992.3 0 38257.7 23753.2 1.28399e+08 115
-68.7914 -68.0224 41.0199 42.4955 182427 64109.3 731.075 1461 0 360.145 4.40358 -nan 152 -nan 20680 -nan 3 -nan -nan -nan -nan -nan 43423 13
-67.8951 -67.1199 41.7672 42.2491 178387 64463.1 723.159 1397 0 360.332 0 -nan 47 -nan 20667 -nan 0 -nan -nan -nan -nan -nan 42187 3
-67.6554 -66.5827 41.7168 43.0939 175043 63012.8 714.856 1414 0 349.604 0 -nan 47 -nan 20659 -nan 0 -nan -nan -nan -nan -nan 40023 8
-68.0809 -66.414 41.5513 43.1747 178633 64316.2 700.856 1463 0 358.531 0 -nan 47 -nan 20673 -nan 0 -nan -nan -nan -nan -nan 41705 0
-68.5683 -68.4263 40.91 42.0523 174642 62860.8 653.233 1369 0 347.979 0 -nan 47 -nan 20668 -nan 0 -nan -nan -nan -nan -nan 39140 12
-68.6137 -68.4843 41.3836 41.5869 184597 65259.8 710.568 1733 0 352.327 0 -nan 48 -nan 10548 -nan 0 19830 -nan -nan -nan -nan 38406 0
-69.2998 -67.9134 40.2391 41.5383 182920 63212.3 333.959 1397 0 340.344 0 -nan 47 -nan -nan -nan 0 19846 -nan -nan -nan -nan 38192 8
-69.5596 -68.4928 40.465 41.5106 182290 63099.1 293.509 1432 0 339.995 0 -nan 47 -nan -nan -nan 0 19837 -nan -nan -nan -nan 38153 4
-68.752 -68.2084 41.069 42.9232 182641 63126.1 317.616 1430 0 339.266 0 -nan 47 -nan -nan -nan 0 19840 -nan -nan -nan -nan 37866 5
-67.8233 -66.4286 40.2522 41.4864 184895 63704.1 338.143 1401 0 342.924 0 -nan 47 -nan -nan -nan 0 19827 -nan -nan -nan -nan 38823 7
-67.872 -67.1987 41.4309 41.442 183411 63336.5 313.655 1450 0 341.024 0 -nan 48 -nan -nan -nan 0 19826 -nan -nan -nan -nan 38274 6
-68.1364 -67.9669 39.9366 41.6613 185335 64054.2 322.441 1406 0 345.453 0 -nan 47 -nan -nan -nan 0 19830 -nan -nan -nan -nan 39243 4
-67.9259 -67.6537 41.8963 43.5161 182917 63163.1 328.644 1469 0 339.95 0 -nan 47 -nan -nan -nan 0 19825 -nan -nan -nan -nan 37948 4
-70.0475 -68.3089 40.8419 41.7247 1.21051e+07 4.27916e+06 22428.2 2440.27 0 26488.6 0 -nan 3801 -nan -nan -nan 0 1.22169e+06 1951.08 14.7757 -nan -nan 6.30006e+06 96
-69.3802 -67.9219 42.0011 43.7088 184648 67346.9 659.957 1325.78 0 375.076 0 101.587 167 -nan -nan -nan -nan 21361 6 0 -nan -nan 47234 65
-70.4665 -69.1593 39.8176 41.6106 1.17387e+07 4.37534e+06 44608.7 96500.1 0 28642.1 0 8461.63 6333.95 -nan -nan -nan -nan 1.27673e+06 2436 2 -nan -nan 6.93339e+06 151
-69.9701 -69.0759 42.1173 42.3606 192756 71172.2 768.227 1512.57 0 402.545 0 51.6836 -nan -nan -nan -nan -nan -nan 7 0 -nan -nan 54461 23
-69.5097 -67.5927 41.6055 41.7839 171083 61103 601.046 1110.65 0 337.481 0 42.4602 -nan -nan -nan -nan -nan -nan 4 0 -nan -nan 38166 4
-69.2183 -68.6256 41.1217 42.7118 168507 61829.8 642.128 1325.57 0 341.228 0 42.7967 -nan -nan -nan -nan -nan -nan 4 0 -nan -nan 38959 5
-69.7158 -67.7596 40.6733 41.9501 168744 61728.6 624.83 1258.23 0 339.197 0 42.7518 -nan -nan -nan -nan -nan -nan 5 0 -nan -nan 38686 3
-70.9547 -69.0733 41.8122 42.1721 3.18269e+08 4.32366e+07 967018 8858.33 457242 16160 454274 241.654 134257 732184 1.60377e+07 564799 246.92 1.60962e+07 32667.8 20.9516 28084.4 21363.9 9.40097e+07 15
-67.6716 -66.5736 40.7019 41.5163 202889 74223 446.699 1446.16 0 -nan -nan 55 -nan 31.718 -nan 239 -nan -nan -nan -nan 5 -nan 44183 32
-69.7512 -69.2385 41.1412 41.9049 184118 74244 419.396 1448.9 0 -nan -nan 55 -nan 0 -nan 8 -nan -nan -nan -nan 4 -nan 40456 8
-68.8594 -67.3978 41.6137 43.2253 179414 75054.6 310.086 1399.95 0 -nan -nan 55 -nan 0 -nan 9 -nan -nan -nan -nan 4 -nan 38701 64
-69.3314 -68.2074 41.8238 43.582 182638 76691.4 288.172 1341.08 0 -nan -nan 55 -nan 0 -nan 114 -nan -nan -nan -nan 16 -nan 45463 26
-69.6149 -67.7641 41.3331 42.188 186983 76549.3 297.092 1418.9 0 -nan -nan 55 -nan 0 -nan 12 -nan -nan -nan -nan 4 -nan 40352 24
-68.8099 -68.3371 41.8173 43.2025 182806 77335.6 303.154 1383.34 0 -nan -nan 55 -nan 0 -nan 6 -nan -nan -nan -nan 4 -nan 39684 162
-70.7383 -68.831 41.9399 42.0224 4.01013e+07 9.8183e+06 131998 189453 63532.1 -nan -nan 58.7529 -nan 100417 -nan 72600 -nan -nan -nan -nan 6166.93 -nan 1.18774e+07 17
-68.3603 -66.7626 42.0783 43.8681 208865 72761.8 721 1462.52 121 409.295 -nan -nan 93.4524 228 28914.2 236 -nan -nan -nan -nan -nan -nan 43346 3
-70.4764 -68.8097 41.9219 42.5136 1.30198e+07 4.71901e+06 64741.4 101821 29718 31279 -nan -nan 8086.05 49141 1.39919e+06 33664.7 473.198 -nan -nan -nan -nan -nan 6.62178e+06 187
-68.9051 -68.0727 41.2732 41.6561 182395 64410.2 845.483 1496.83 121 365.953 0 -nan 51.6851 194 20684 -nan 3 -nan -nan -nan -nan -nan 42701 14
-70.6151 -68.687 40.2992 41.6674 1.60546e+08 2.13219e+07 400544 15716.5 167283 5594.66 230636 387.885 63555.7 237308 9.05604e+06 348759 153.936 8.45861e+06 13976.7 2.96588 13848.3 6410.96 4.73392e+07 27
-67.8916 -67.0404 39.5684 41.4879 181165 74235 308.58 1373.77 0 -nan -nan 55 -nan 0 -nan 7 -nan -nan -nan -nan 4 -nan 39372 9
-70.0137 -68.1698 40.1775 41.4893 3.93299e+06 587361 3659.23 19335.5 0 -nan -nan 55 -nan 0 -nan 6866 -nan -nan -nan -nan 379 -nan 1.14581e+06 18
-68.8244 -68.7367 41.1682 41.8721 190754 74226 314.812 1457.75 0 -nan -nan 55 -nan 0 -nan 7 -nan -nan -nan -nan 4 -nan 42511 33
-67.9082 -66.4495 42.0941 43.0342 184987 74223 302.465 1506.18 0 -nan -nan 55 -nan 0 -nan 8 -nan -nan -nan -nan 4 -nan 40420 10
-69.1191 -68.7041 41.3313 41.4627 191609 67556.6 376.21 1464.94 0 -nan -nan 55 -nan 0 -nan 14 -nan -nan -nan -nan 4 -nan 40309 5
-68.6976 -67.2699 41.2173 42.2478 177254 75542.8 302.599 1285.73 0 -nan -nan 55 -nan 0 -nan 6 -nan -nan -nan -nan 3 -nan 38050 6
-67.7424 -67.3133 42.2172 42.5299 182467 76961.5 306.535 1244.57 0 -nan -nan 55 -nan 0 -nan 9 -nan -nan -nan -nan 5 -nan 39620 7
-68.7467 -67.2713 40.6914 42.2586 184619 77515.9 306.194 1307.87 0 -nan -nan 55 -nan 0 -nan 7 -nan -nan -nan -nan 5 -nan 40274 8
-68.3516 -67.5443 41.3825 42.9706 179959 76588.8 308.24 1307.06 0 -nan -nan 55 -nan 0 -nan 6 -nan -nan -nan -nan 4 -nan 38802 7
-68.9827 -68.3301 41.1094 41.8807 179143 76262.8 300.505 1318.22 0 -nan -nan 55 -nan 0 -nan 7 -nan -nan -nan -nan 4 -nan 38638 2
-68.4234 -68.3277 41.6032 41.8735 186036 77982.6 310.421 1309.23 0 -nan -nan 55 -nan 0 -nan 13 -nan -nan -nan -nan 5 -nan 40736 7
-69.1278 -68.0281 41.8899 43.0178 180565 76783.9 314.418 1274.93 0 -nan -nan 55 -nan 0 -nan 6 -nan -nan -nan -nan 4 -nan 39117 86
-69.6528 -69.1092 41.1296 42.4316 181494 76837.5 309.945 1320.18 0 -nan -nan 55 -nan 0 -nan 7 -nan -nan -nan -nan 3 -nan 39332 188
-68.1063 -66.738 42.239 43.1092 185088 77745.6 322.81 1364.66 0 -nan -nan 55 -nan 0 -nan 8 -nan -nan -nan -nan 4 -nan 40434 5
-68.395 -67.9543 41.5081 41.5227 187957 78464 321.81 1363.14 0 -nan -nan 55 -nan 0 -nan 9 -nan -nan -nan -nan 4 -nan 41261 6
-69.1238 -68.7155 40.2264 41.9425 184024 77466.7 309.621 1326.96 0 -nan -nan 55 -nan 0 -nan 11 -nan -nan -nan -nan 4 -nan 40122 7
-67.7459 -67.4817 41.2005 41.5944 185957 77954.9 315.675 1276.55 0 -nan -nan 55 -nan 0 -nan 11 -nan -nan -nan -nan 5 -nan 40711 2
-69.6611 -67.6922 39.6186 41.5563 179248 78376 593 1368.66 0 -nan -nan 55 -nan 1.92839 -nan 3 -nan -nan -nan -nan 4 -nan 38133 6
-68.4865 -66.5428 39.5883 41.4997 183826 63547.1 620 1333.4 0 409.549 -nan 55 -nan 16.9021 -nan 8 -nan -nan -nan -nan 4 -nan 40672 5
-70.2913 -69.1102 41.9183 41.9807 5.70861e+06 1.86673e+06 27146 76060.1 0 14595.5 -nan 55 -nan 0 -nan 15688 -nan -nan -nan -nan 916 -nan 2.88605e+06 32
-69.5067 -69.357 39.9706 41.9468 185194 63418.9 679 1364.18 0 408.71 -nan 55 -nan 21.0972 -nan 118 -nan -nan -nan -nan 6 -nan 40042 9
-69.0369 -68.3799 41.0465 41.5872 185920 65512.6 612 1399.7 0 414.391 -nan 55 -nan 0 -nan 10 -nan -nan -nan -nan 4 -nan 41327 6
-68.7571 -66.7769 42.1391 42.5296 176117 62959.7 648 1453.06 0 415.313 -nan 55 -nan 0 -nan 14 -nan -nan -nan -nan 5 -nan 41489 8
-68.7649 -67.7412 41.1189 42.5299 193070 67983.1 677 1474.19 0 426.241 -nan 43.3942 -nan 128 -nan 19 -nan -nan -nan -nan 4 -nan 39778 7
-69.0082 -68.7709 41.2935 42.1122 195116 66335.1 598 1362.05 0 379.586 -nan -nan 86.8518 22 26985.5 6 -nan -nan -nan -nan 5 -nan 39165 68
-68.9001 -67.4357 40.3817 42.1862 198555 70945.7 890 3047.74 66.823 391.205 -nan -nan 86.9101 24 27508.4 11 -nan -nan -nan -nan 4 -nan 40698 8
-68.3263 -66.8893 41.2748 42.7051 188845 66495.8 581 1332.2 0 373.096 -nan -nan 83.4042 10 26191.1 5 -nan -nan -nan -nan 3 -nan 37941 1
-68.0923 -67.7894 41.2884 41.5022 196215 69206.7 598 1292.29 0 391.184 -nan -nan 87.378 30 27483.4 9 -nan -nan -nan -nan 5 -nan 41336 7
-69.3319 -68.6641 41.1673 42.0024 192946 67906.7 588 1289.74 0 381.463 -nan -nan 85.2227 10 26908.5 8 -nan -nan -nan -nan 4 -nan 39650 8
-69.8402 -68.1681 41.6453 41.828 196699 69284 590 1230.23 0 390.542 -nan -nan 87.5523 23 27596.5 11 -nan -nan -nan -nan 4 -nan 41300 8
-68.0617 -66.561 40.0107 41.5735 193017 68175.1 586 1232.05 0 382.317 -nan -nan 85.7241 14 26990.7 7 -nan -nan -nan -nan 5 -nan 39772 6
-70.2733 -68.3306 42.113 42.202 220763 78110.8 853 1524.69 0 444.766 -nan -nan 101.844 120 32576.5 137 -nan -nan -nan -nan 7 -nan 53247 50
-69.2463 -67.7723 40.1447 42.0929 194769 68639.1 592 1305.62 0 386.59 -nan -nan 86.7094 20 27218.8 8 -nan -nan -nan -nan 5 -nan 40564 20
-69.9373 -69.3774 42.043 42.6817 200073 70581.8 597 1308.14 0 395.557 -nan -nan 88.9952 42 28038.1 9 -nan -nan -nan -nan 4 -nan 42677 12
-69.9023 -69.2159 42.0413 42.2947 189875 66938.8 594 1243.27 0 375.274 -nan -nan 84.0534 9 26373.8 5 -nan -nan -nan -nan 4 -nan 38278 6
-67.89 -67.7464 40.9377 42.0678 195617 68811.1 602 1261.77 0 384.522 -nan -nan 86.3804 23 27169.6 11 -nan -nan -nan -nan 4 -nan 40245 7
-68.128 -67.7027 41.6856 42.6757 191650 67507.5 601 1288.45 0 380.122 -nan -nan 85.1808 14 26523.2 9 -nan -nan -nan -nan 4 -nan 39239 4
-69.5309 -68.5797 40.4299 41.6568 193582 68187.4 599 1232.06 0 380.69 -nan -nan 85.0489 14 26479 8 -nan -nan -nan -nan 4 -nan 39361 6
-68.1651 -67.3873 40.8578 42.3216 233294 69963.4 827 1278.92 169 394.268 -nan -nan 91.9347 388 23402.7 284 -nan -nan -nan -nan -nan -nan 46957 10
-69.0359 -67.3903 42.2155 42.2748 201499 69324.1 599 1353.72 5 388.799 -nan -nan 92.0676 49 28568.3 13 -nan -nan -nan -nan -nan -nan 42888 72
-67.9156 -67.0523 41.4358 41.9209 195991 67971.7 616 1290.25 6 372.738 -nan -nan 86.1424 30 27377.4 14 -nan -nan -nan -nan -nan -nan 40925 80
-69.3533 -69.2512 41.4242 41.5703 181155 63824.5 637 1325.73 4 386.199 -nan -nan 86.8087 14 26648.8 7 -nan -nan -nan -nan -nan -nan 39122 111
-68.5705 -67.8037 42.1865 43.0162 191399 67804.5 593 1328.74 5 389.669 -nan -nan 87.1644 16 26991.2 9 -nan -nan -nan -nan -nan -nan 39795 6
-68.5043 -68.2891 40.2502 42.0495 183329 64817.1 636 1318.17 3 390.206 -nan -nan 87.6437 16 27018.4 10 -nan -nan -nan -nan -nan -nan 39951 6
-69.5985 -68.9938 40.1413 41.454 193706 66812.3 369.274 1396.45 3 359.487 0 -nan 50.3927 33 20674 8 -nan -nan -nan -nan -nan -nan 40840 6
-68.6404 -68.5533 40.8985 42.658 202937 70175.4 1756.79 1568.43 6 376.446 0 -nan 51.3971 23 20668 9 -nan -nan -nan -nan -nan -nan 41509 7
-67.9334 -66.5478 40.0816 41.6261 182424 64700.7 871.147 1421.15 8 367.792 0 -nan 51.3282 18 20672 10 -nan -nan -nan -nan -nan -nan 41317 1
-70.6293 -69.3625 40.8357 42.0132 4.1967e+08 5.74278e+07 1.23831e+06 11175.4 530848 13115.5 670146 296.058 153952 831874 2.4745e+07 720676 172.695 2.31735e+07 37401.6 19.3651 37383.1 16528.4 1.23866e+08 27
-68.6348 -68.2009 40.6371 42.365 202404 74062 425.229 1490.27 0 -nan 122 68 -nan -nan -nan -nan -nan -nan -nan -nan 5 -nan 44792 102
-68.9896 -68.5049 40.1712 41.7645 177043 74061 412.497 1473.15 0 -nan 3 66 -nan -nan -nan -nan -nan -nan -nan -nan 4 -nan 38448 7
-68.0853 -66.3198 40.4008 42.1654 191749 74055 430.925 1405.08 0 -nan 4 65 -nan -nan -nan -nan -nan -nan -nan -nan 4 -nan 41563 9
-68.6355 -68.2349 41.2245 42.7399 186754 74227 543 1556.34 0 -nan -nan 66 -nan 0 -nan 0 -nan -nan -nan -nan 4 -nan 41294 5
-69.1863 -68.7526 40.941 41.7664 183958 74240 564 1434.93 0 -nan -nan 66 -nan 0 -nan 0 -nan -nan -nan -nan 4 -nan 40520 29
